#CHROM	POS	results/hisat2/bulk/sortedTHEV_24hrsSamples.bam
THEV	189	7
THEV	190	7
THEV	191	7
THEV	192	7
THEV	193	7
THEV	194	7
THEV	195	7
THEV	196	7
THEV	197	7
THEV	198	7
THEV	199	7
THEV	200	7
THEV	201	7
THEV	202	7
THEV	203	7
THEV	204	5
THEV	205	5
THEV	206	5
THEV	207	5
THEV	208	5
THEV	209	5
THEV	210	5
THEV	211	5
THEV	212	5
THEV	213	5
THEV	214	5
THEV	215	5
THEV	216	6
THEV	217	6
THEV	218	6
THEV	219	6
THEV	220	6
THEV	221	6
THEV	222	6
THEV	223	6
THEV	224	6
THEV	225	7
THEV	226	7
THEV	227	7
THEV	228	10
THEV	229	18
THEV	230	18
THEV	231	18
THEV	232	18
THEV	233	18
THEV	234	18
THEV	235	18
THEV	236	18
THEV	237	18
THEV	238	18
THEV	239	18
THEV	240	18
THEV	241	18
THEV	242	18
THEV	243	20
THEV	244	32
THEV	245	33
THEV	246	33
THEV	247	33
THEV	248	33
THEV	249	41
THEV	250	41
THEV	251	41
THEV	252	41
THEV	253	41
THEV	254	49
THEV	255	66
THEV	256	70
THEV	257	70
THEV	258	70
THEV	259	74
THEV	260	83
THEV	261	86
THEV	262	96
THEV	263	105
THEV	264	116
THEV	265	134
THEV	266	149
THEV	267	195
THEV	268	200
THEV	269	201
THEV	270	203
THEV	271	205
THEV	272	209
THEV	273	228
THEV	274	228
THEV	275	236
THEV	276	276
THEV	277	518
THEV	278	730
THEV	279	736
THEV	280	756
THEV	281	806
THEV	282	825
THEV	283	1035
THEV	284	1070
THEV	285	1080
THEV	286	1093
THEV	287	1119
THEV	288	1184
THEV	289	1186
THEV	290	1202
THEV	291	1234
THEV	292	1239
THEV	293	1270
THEV	294	1328
THEV	295	1329
THEV	296	1333
THEV	297	1334
THEV	298	1349
THEV	299	1357
THEV	300	1386
THEV	301	1424
THEV	302	1433
THEV	303	1443
THEV	304	1464
THEV	305	285
THEV	306	286
THEV	307	288
THEV	308	291
THEV	309	291
THEV	310	292
THEV	311	293
THEV	312	301
THEV	313	325
THEV	314	343
THEV	315	360
THEV	316	361
THEV	317	361
THEV	318	384
THEV	319	403
THEV	320	405
THEV	321	405
THEV	322	413
THEV	323	413
THEV	324	425
THEV	325	426
THEV	326	426
THEV	327	429
THEV	328	429
THEV	329	429
THEV	330	430
THEV	331	430
THEV	332	430
THEV	333	430
THEV	334	435
THEV	335	438
THEV	336	442
THEV	337	442
THEV	338	444
THEV	339	444
THEV	340	446
THEV	341	447
THEV	342	447
THEV	343	447
THEV	344	447
THEV	345	453
THEV	346	461
THEV	347	463
THEV	348	466
THEV	349	467
THEV	350	470
THEV	351	471
THEV	352	476
THEV	353	483
THEV	354	488
THEV	355	490
THEV	356	491
THEV	357	491
THEV	358	494
THEV	359	497
THEV	360	499
THEV	361	502
THEV	362	502
THEV	363	510
THEV	364	521
THEV	365	525
THEV	366	532
THEV	367	534
THEV	368	537
THEV	369	538
THEV	370	538
THEV	371	538
THEV	372	543
THEV	373	545
THEV	374	545
THEV	375	547
THEV	376	550
THEV	377	558
THEV	378	563
THEV	379	569
THEV	380	572
THEV	381	573
THEV	382	573
THEV	383	573
THEV	384	575
THEV	385	582
THEV	386	590
THEV	387	603
THEV	388	609
THEV	389	632
THEV	390	642
THEV	391	643
THEV	392	645
THEV	393	654
THEV	394	659
THEV	395	661
THEV	396	679
THEV	397	679
THEV	398	678
THEV	399	679
THEV	400	679
THEV	401	682
THEV	402	684
THEV	403	685
THEV	404	699
THEV	405	710
THEV	406	710
THEV	407	710
THEV	408	711
THEV	409	716
THEV	410	716
THEV	411	716
THEV	412	715
THEV	413	715
THEV	414	713
THEV	415	716
THEV	416	717
THEV	417	718
THEV	418	722
THEV	419	724
THEV	420	726
THEV	421	732
THEV	422	730
THEV	423	732
THEV	424	732
THEV	425	690
THEV	426	680
THEV	427	676
THEV	428	677
THEV	429	682
THEV	430	676
THEV	431	647
THEV	432	628
THEV	433	627
THEV	434	622
THEV	435	619
THEV	436	608
THEV	437	606
THEV	438	608
THEV	439	608
THEV	440	604
THEV	441	605
THEV	442	595
THEV	443	601
THEV	444	602
THEV	445	612
THEV	446	618
THEV	447	620
THEV	448	627
THEV	449	628
THEV	450	628
THEV	451	629
THEV	452	629
THEV	453	616
THEV	454	614
THEV	455	608
THEV	456	607
THEV	457	614
THEV	458	617
THEV	459	618
THEV	460	612
THEV	461	601
THEV	462	593
THEV	463	575
THEV	464	563
THEV	465	563
THEV	466	563
THEV	467	528
THEV	468	513
THEV	469	512
THEV	470	514
THEV	471	514
THEV	472	509
THEV	473	509
THEV	474	509
THEV	475	512
THEV	476	516
THEV	477	516
THEV	478	517
THEV	479	516
THEV	480	515
THEV	481	515
THEV	482	515
THEV	483	532
THEV	484	552
THEV	485	557
THEV	486	560
THEV	487	557
THEV	488	576
THEV	489	599
THEV	490	608
THEV	491	623
THEV	492	636
THEV	493	637
THEV	494	633
THEV	495	634
THEV	496	632
THEV	497	646
THEV	498	647
THEV	499	651
THEV	500	650
THEV	501	649
THEV	502	647
THEV	503	660
THEV	504	660
THEV	505	664
THEV	506	664
THEV	507	661
THEV	508	657
THEV	509	664
THEV	510	666
THEV	511	672
THEV	512	653
THEV	513	650
THEV	514	651
THEV	515	649
THEV	516	650
THEV	517	684
THEV	518	692
THEV	519	694
THEV	520	694
THEV	521	706
THEV	522	710
THEV	523	712
THEV	524	706
THEV	525	702
THEV	526	703
THEV	527	710
THEV	528	722
THEV	529	749
THEV	530	753
THEV	531	758
THEV	532	759
THEV	533	759
THEV	534	754
THEV	535	743
THEV	536	746
THEV	537	737
THEV	538	720
THEV	539	720
THEV	540	717
THEV	541	719
THEV	542	717
THEV	543	719
THEV	544	725
THEV	545	734
THEV	546	749
THEV	547	769
THEV	548	780
THEV	549	786
THEV	550	786
THEV	551	787
THEV	552	781
THEV	553	764
THEV	554	765
THEV	555	765
THEV	556	766
THEV	557	765
THEV	558	758
THEV	559	758
THEV	560	762
THEV	561	764
THEV	562	760
THEV	563	759
THEV	564	763
THEV	565	766
THEV	566	763
THEV	567	765
THEV	568	765
THEV	569	763
THEV	570	758
THEV	571	754
THEV	572	748
THEV	573	749
THEV	574	749
THEV	575	750
THEV	576	746
THEV	577	746
THEV	578	768
THEV	579	773
THEV	580	797
THEV	581	799
THEV	582	809
THEV	583	820
THEV	584	825
THEV	585	822
THEV	586	823
THEV	587	825
THEV	588	832
THEV	589	835
THEV	590	838
THEV	591	829
THEV	592	814
THEV	593	811
THEV	594	808
THEV	595	816
THEV	596	820
THEV	597	808
THEV	598	809
THEV	599	807
THEV	600	808
THEV	601	805
THEV	602	815
THEV	603	827
THEV	604	828
THEV	605	833
THEV	606	835
THEV	607	831
THEV	608	829
THEV	609	836
THEV	610	839
THEV	611	840
THEV	612	841
THEV	613	850
THEV	614	854
THEV	615	855
THEV	616	857
THEV	617	875
THEV	618	875
THEV	619	917
THEV	620	928
THEV	621	960
THEV	622	966
THEV	623	982
THEV	624	1017
THEV	625	1023
THEV	626	1028
THEV	627	1028
THEV	628	1036
THEV	629	1036
THEV	630	1044
THEV	631	1034
THEV	632	1010
THEV	633	1006
THEV	634	1003
THEV	635	1001
THEV	636	996
THEV	637	983
THEV	638	965
THEV	639	944
THEV	640	942
THEV	641	932
THEV	642	927
THEV	643	930
THEV	644	930
THEV	645	926
THEV	646	911
THEV	647	912
THEV	648	917
THEV	649	915
THEV	650	918
THEV	651	921
THEV	652	925
THEV	653	948
THEV	654	1016
THEV	655	1052
THEV	656	1050
THEV	657	1054
THEV	658	1057
THEV	659	1055
THEV	660	1056
THEV	661	1057
THEV	662	1053
THEV	663	1052
THEV	664	1051
THEV	665	1049
THEV	666	1043
THEV	667	1049
THEV	668	1056
THEV	669	1054
THEV	670	1055
THEV	671	1056
THEV	672	1057
THEV	673	1054
THEV	674	1054
THEV	675	1057
THEV	676	1044
THEV	677	1028
THEV	678	1022
THEV	679	1017
THEV	680	1016
THEV	681	1016
THEV	682	1037
THEV	683	1037
THEV	684	1035
THEV	685	1031
THEV	686	1038
THEV	687	1042
THEV	688	1045
THEV	689	1044
THEV	690	1048
THEV	691	1040
THEV	692	1038
THEV	693	1008
THEV	694	991
THEV	695	986
THEV	696	976
THEV	697	972
THEV	698	972
THEV	699	968
THEV	700	961
THEV	701	964
THEV	702	965
THEV	703	964
THEV	704	968
THEV	705	969
THEV	706	980
THEV	707	983
THEV	708	1020
THEV	709	1025
THEV	710	1038
THEV	711	1061
THEV	712	1061
THEV	713	1052
THEV	714	1059
THEV	715	1072
THEV	716	1070
THEV	717	1067
THEV	718	1069
THEV	719	1068
THEV	720	1073
THEV	721	1077
THEV	722	1069
THEV	723	1066
THEV	724	1069
THEV	725	1069
THEV	726	1071
THEV	727	1045
THEV	728	1062
THEV	729	1062
THEV	730	1067
THEV	731	1050
THEV	732	1055
THEV	733	1074
THEV	734	1096
THEV	735	1126
THEV	736	1133
THEV	737	1131
THEV	738	1125
THEV	739	1121
THEV	740	1124
THEV	741	1126
THEV	742	1132
THEV	743	1138
THEV	744	1123
THEV	745	1126
THEV	746	1130
THEV	747	1138
THEV	748	1139
THEV	749	1135
THEV	750	1143
THEV	751	1125
THEV	752	1112
THEV	753	1112
THEV	754	1110
THEV	755	1111
THEV	756	1111
THEV	757	1112
THEV	758	1110
THEV	759	1111
THEV	760	1115
THEV	761	1124
THEV	762	1117
THEV	763	1130
THEV	764	1132
THEV	765	1146
THEV	766	1125
THEV	767	1116
THEV	768	1082
THEV	769	1063
THEV	770	1021
THEV	771	1020
THEV	772	986
THEV	773	986
THEV	774	986
THEV	775	997
THEV	776	995
THEV	777	998
THEV	778	1011
THEV	779	1010
THEV	780	1010
THEV	781	1000
THEV	782	997
THEV	783	991
THEV	784	994
THEV	785	995
THEV	786	993
THEV	787	1002
THEV	788	1003
THEV	789	1006
THEV	790	1014
THEV	791	1014
THEV	792	1046
THEV	793	1046
THEV	794	1050
THEV	795	1054
THEV	796	1047
THEV	797	1047
THEV	798	1048
THEV	799	1050
THEV	800	1030
THEV	801	1017
THEV	802	1001
THEV	803	914
THEV	804	913
THEV	805	921
THEV	806	958
THEV	807	961
THEV	808	983
THEV	809	999
THEV	810	1018
THEV	811	1022
THEV	812	1019
THEV	813	1012
THEV	814	1008
THEV	815	987
THEV	816	984
THEV	817	995
THEV	818	992
THEV	819	1009
THEV	820	1007
THEV	821	1014
THEV	822	1016
THEV	823	1027
THEV	824	1026
THEV	825	1026
THEV	826	1028
THEV	827	1023
THEV	828	1033
THEV	829	1034
THEV	830	1026
THEV	831	1020
THEV	832	1023
THEV	833	1007
THEV	834	1020
THEV	835	1019
THEV	836	1010
THEV	837	1012
THEV	838	1013
THEV	839	1010
THEV	840	1005
THEV	841	1021
THEV	842	1033
THEV	843	1034
THEV	844	1034
THEV	845	1037
THEV	846	1037
THEV	847	1036
THEV	848	1045
THEV	849	1049
THEV	850	1053
THEV	851	1054
THEV	852	1063
THEV	853	1047
THEV	854	1048
THEV	855	1049
THEV	856	1045
THEV	857	1009
THEV	858	1004
THEV	859	985
THEV	860	973
THEV	861	983
THEV	862	984
THEV	863	978
THEV	864	972
THEV	865	973
THEV	866	978
THEV	867	982
THEV	868	985
THEV	869	979
THEV	870	975
THEV	871	971
THEV	872	970
THEV	873	963
THEV	874	950
THEV	875	952
THEV	876	957
THEV	877	952
THEV	878	955
THEV	879	977
THEV	880	985
THEV	881	978
THEV	882	953
THEV	883	949
THEV	884	937
THEV	885	943
THEV	886	951
THEV	887	996
THEV	888	998
THEV	889	993
THEV	890	992
THEV	891	985
THEV	892	978
THEV	893	983
THEV	894	979
THEV	895	978
THEV	896	964
THEV	897	964
THEV	898	979
THEV	899	978
THEV	900	978
THEV	901	980
THEV	902	981
THEV	903	986
THEV	904	979
THEV	905	984
THEV	906	989
THEV	907	984
THEV	908	984
THEV	909	993
THEV	910	992
THEV	911	982
THEV	912	990
THEV	913	995
THEV	914	995
THEV	915	1090
THEV	916	1099
THEV	917	1109
THEV	918	1127
THEV	919	1182
THEV	920	1178
THEV	921	1174
THEV	922	1181
THEV	923	1193
THEV	924	1203
THEV	925	1198
THEV	926	1191
THEV	927	1183
THEV	928	1187
THEV	929	1194
THEV	930	1207
THEV	931	1212
THEV	932	1220
THEV	933	1212
THEV	934	1215
THEV	935	1219
THEV	936	1213
THEV	937	1215
THEV	938	1257
THEV	939	1263
THEV	940	1271
THEV	941	1235
THEV	942	1236
THEV	943	1242
THEV	944	1242
THEV	945	1240
THEV	946	1238
THEV	947	1235
THEV	948	1241
THEV	949	1244
THEV	950	1247
THEV	951	1251
THEV	952	1246
THEV	953	1253
THEV	954	1288
THEV	955	1261
THEV	956	1243
THEV	957	1237
THEV	958	1225
THEV	959	1229
THEV	960	1238
THEV	961	1245
THEV	962	1260
THEV	963	1278
THEV	964	1271
THEV	965	1270
THEV	966	1257
THEV	967	1268
THEV	968	1243
THEV	969	1227
THEV	970	1236
THEV	971	1232
THEV	972	1240
THEV	973	1234
THEV	974	1238
THEV	975	1237
THEV	976	1234
THEV	977	1227
THEV	978	1231
THEV	979	1250
THEV	980	1256
THEV	981	1255
THEV	982	1252
THEV	983	1252
THEV	984	1252
THEV	985	1262
THEV	986	1266
THEV	987	1270
THEV	988	1283
THEV	989	1284
THEV	990	1274
THEV	991	1261
THEV	992	1261
THEV	993	1264
THEV	994	1269
THEV	995	1269
THEV	996	1268
THEV	997	1266
THEV	998	1262
THEV	999	1255
THEV	1000	1270
THEV	1001	1263
THEV	1002	1260
THEV	1003	1265
THEV	1004	1268
THEV	1005	1272
THEV	1006	1272
THEV	1007	1279
THEV	1008	1279
THEV	1009	1286
THEV	1010	1284
THEV	1011	1279
THEV	1012	1280
THEV	1013	1285
THEV	1014	1302
THEV	1015	1301
THEV	1016	1298
THEV	1017	1311
THEV	1018	1319
THEV	1019	1330
THEV	1020	1339
THEV	1021	1359
THEV	1022	1378
THEV	1023	1380
THEV	1024	1367
THEV	1025	1358
THEV	1026	1344
THEV	1027	1343
THEV	1028	1323
THEV	1029	1316
THEV	1030	1309
THEV	1031	1304
THEV	1032	1297
THEV	1033	1278
THEV	1034	1244
THEV	1035	1237
THEV	1036	1222
THEV	1037	1222
THEV	1038	1231
THEV	1039	1259
THEV	1040	1255
THEV	1041	1263
THEV	1042	1261
THEV	1043	1272
THEV	1044	1269
THEV	1045	1273
THEV	1046	1271
THEV	1047	1267
THEV	1048	1265
THEV	1049	1262
THEV	1050	1259
THEV	1051	1251
THEV	1052	1253
THEV	1053	1260
THEV	1054	1255
THEV	1055	1248
THEV	1056	1248
THEV	1057	1255
THEV	1058	1240
THEV	1059	1239
THEV	1060	1232
THEV	1061	1220
THEV	1062	1251
THEV	1063	1188
THEV	1064	1176
THEV	1065	1178
THEV	1066	1168
THEV	1067	1178
THEV	1068	1139
THEV	1069	1136
THEV	1070	1144
THEV	1071	1158
THEV	1072	1164
THEV	1073	1168
THEV	1074	1176
THEV	1075	1191
THEV	1076	1208
THEV	1077	1220
THEV	1078	1250
THEV	1079	1271
THEV	1080	1279
THEV	1081	1295
THEV	1082	1297
THEV	1083	1293
THEV	1084	1295
THEV	1085	1295
THEV	1086	1294
THEV	1087	1249
THEV	1088	1252
THEV	1089	1254
THEV	1090	1272
THEV	1091	1275
THEV	1092	1269
THEV	1093	1267
THEV	1094	1263
THEV	1095	1273
THEV	1096	1280
THEV	1097	1271
THEV	1098	1275
THEV	1099	1266
THEV	1100	1265
THEV	1101	1223
THEV	1102	1213
THEV	1103	1214
THEV	1104	1214
THEV	1105	1220
THEV	1106	1198
THEV	1107	1213
THEV	1108	1198
THEV	1109	1202
THEV	1110	1174
THEV	1111	1185
THEV	1112	1205
THEV	1113	1204
THEV	1114	1205
THEV	1115	1201
THEV	1116	1187
THEV	1117	1186
THEV	1118	1184
THEV	1119	1192
THEV	1120	1201
THEV	1121	1215
THEV	1122	1221
THEV	1123	1234
THEV	1124	1248
THEV	1125	1273
THEV	1126	1271
THEV	1127	1267
THEV	1128	1237
THEV	1129	1236
THEV	1130	1263
THEV	1131	1298
THEV	1132	1315
THEV	1133	1312
THEV	1134	1296
THEV	1135	1301
THEV	1136	1315
THEV	1137	1319
THEV	1138	1319
THEV	1139	1317
THEV	1140	1318
THEV	1141	1324
THEV	1142	1327
THEV	1143	1330
THEV	1144	1319
THEV	1145	1323
THEV	1146	1346
THEV	1147	1346
THEV	1148	1346
THEV	1149	1339
THEV	1150	1341
THEV	1151	1353
THEV	1152	1378
THEV	1153	1366
THEV	1154	1364
THEV	1155	1370
THEV	1156	1370
THEV	1157	1376
THEV	1158	1381
THEV	1159	1390
THEV	1160	1398
THEV	1161	1397
THEV	1162	1400
THEV	1163	1387
THEV	1164	1390
THEV	1165	1389
THEV	1166	1389
THEV	1167	1403
THEV	1168	1401
THEV	1169	1394
THEV	1170	1385
THEV	1171	1367
THEV	1172	1366
THEV	1173	1362
THEV	1174	1358
THEV	1175	1361
THEV	1176	1358
THEV	1177	1357
THEV	1178	1358
THEV	1179	1360
THEV	1180	1358
THEV	1181	1358
THEV	1182	1359
THEV	1183	1367
THEV	1184	1370
THEV	1185	1377
THEV	1186	1392
THEV	1187	1393
THEV	1188	1369
THEV	1189	1373
THEV	1190	1390
THEV	1191	1392
THEV	1192	1397
THEV	1193	1401
THEV	1194	1400
THEV	1195	1394
THEV	1196	1458
THEV	1197	1464
THEV	1198	1477
THEV	1199	1477
THEV	1200	1474
THEV	1201	1481
THEV	1202	1480
THEV	1203	1480
THEV	1204	1482
THEV	1205	1485
THEV	1206	1486
THEV	1207	1494
THEV	1208	1489
THEV	1209	1487
THEV	1210	1445
THEV	1211	1427
THEV	1212	1417
THEV	1213	1402
THEV	1214	1394
THEV	1215	1393
THEV	1216	1383
THEV	1217	1388
THEV	1218	1371
THEV	1219	1361
THEV	1220	1414
THEV	1221	1412
THEV	1222	1409
THEV	1223	1391
THEV	1224	1392
THEV	1225	1372
THEV	1226	1378
THEV	1227	1360
THEV	1228	1338
THEV	1229	1336
THEV	1230	1321
THEV	1231	1318
THEV	1232	1312
THEV	1233	1321
THEV	1234	1330
THEV	1235	1340
THEV	1236	1344
THEV	1237	1331
THEV	1238	1321
THEV	1239	1321
THEV	1240	1320
THEV	1241	1339
THEV	1242	1343
THEV	1243	1342
THEV	1244	1344
THEV	1245	1350
THEV	1246	1359
THEV	1247	1372
THEV	1248	1377
THEV	1249	1399
THEV	1250	1407
THEV	1251	1411
THEV	1252	1398
THEV	1253	1396
THEV	1254	1397
THEV	1255	1386
THEV	1256	1399
THEV	1257	1393
THEV	1258	1383
THEV	1259	1369
THEV	1260	1360
THEV	1261	1364
THEV	1262	1373
THEV	1263	1385
THEV	1264	1409
THEV	1265	1409
THEV	1266	1409
THEV	1267	1412
THEV	1268	1403
THEV	1269	1399
THEV	1270	1362
THEV	1271	1355
THEV	1272	1337
THEV	1273	1338
THEV	1274	1325
THEV	1275	1326
THEV	1276	1327
THEV	1277	1322
THEV	1278	1313
THEV	1279	1295
THEV	1280	1245
THEV	1281	1241
THEV	1282	1244
THEV	1283	1236
THEV	1284	1235
THEV	1285	1220
THEV	1286	1222
THEV	1287	1221
THEV	1288	1233
THEV	1289	1283
THEV	1290	1275
THEV	1291	1270
THEV	1292	1268
THEV	1293	1267
THEV	1294	1263
THEV	1295	1263
THEV	1296	1265
THEV	1297	1324
THEV	1298	1326
THEV	1299	1343
THEV	1300	1338
THEV	1301	1351
THEV	1302	1433
THEV	1303	1457
THEV	1304	1454
THEV	1305	1448
THEV	1306	1436
THEV	1307	1425
THEV	1308	1416
THEV	1309	1417
THEV	1310	1425
THEV	1311	1434
THEV	1312	1439
THEV	1313	1458
THEV	1314	1474
THEV	1315	1467
THEV	1316	1467
THEV	1317	1493
THEV	1318	1503
THEV	1319	1515
THEV	1320	1522
THEV	1321	1539
THEV	1322	1558
THEV	1323	1556
THEV	1324	1553
THEV	1325	1553
THEV	1326	1565
THEV	1327	1564
THEV	1328	1562
THEV	1329	1577
THEV	1330	1577
THEV	1331	1578
THEV	1332	1572
THEV	1333	1567
THEV	1334	1546
THEV	1335	1536
THEV	1336	1529
THEV	1337	1541
THEV	1338	1529
THEV	1339	1524
THEV	1340	1523
THEV	1341	1509
THEV	1342	1504
THEV	1343	1500
THEV	1344	1494
THEV	1345	1438
THEV	1346	1434
THEV	1347	1428
THEV	1348	1432
THEV	1349	1431
THEV	1350	1425
THEV	1351	1431
THEV	1352	1433
THEV	1353	1441
THEV	1354	1444
THEV	1355	1434
THEV	1356	1436
THEV	1357	1443
THEV	1358	1457
THEV	1359	1474
THEV	1360	1484
THEV	1361	1489
THEV	1362	1511
THEV	1363	1509
THEV	1364	1543
THEV	1365	1583
THEV	1366	1571
THEV	1367	1571
THEV	1368	1569
THEV	1369	1564
THEV	1370	1614
THEV	1371	1618
THEV	1372	1606
THEV	1373	1622
THEV	1374	1628
THEV	1375	1603
THEV	1376	1606
THEV	1377	1600
THEV	1378	1614
THEV	1379	1620
THEV	1380	1624
THEV	1381	1627
THEV	1382	1619
THEV	1383	1616
THEV	1384	1608
THEV	1385	1611
THEV	1386	1637
THEV	1387	1639
THEV	1388	1633
THEV	1389	1638
THEV	1390	1617
THEV	1391	1605
THEV	1392	1597
THEV	1393	1584
THEV	1394	1580
THEV	1395	1568
THEV	1396	1546
THEV	1397	1538
THEV	1398	1529
THEV	1399	1526
THEV	1400	1514
THEV	1401	1514
THEV	1402	1521
THEV	1403	1507
THEV	1404	1505
THEV	1405	1506
THEV	1406	1509
THEV	1407	1516
THEV	1408	1507
THEV	1409	1502
THEV	1410	1487
THEV	1411	1476
THEV	1412	1470
THEV	1413	1451
THEV	1414	1449
THEV	1415	1442
THEV	1416	1450
THEV	1417	1465
THEV	1418	1487
THEV	1419	1505
THEV	1420	1511
THEV	1421	1518
THEV	1422	1505
THEV	1423	1507
THEV	1424	1509
THEV	1425	1513
THEV	1426	1538
THEV	1427	1568
THEV	1428	1573
THEV	1429	1596
THEV	1430	1598
THEV	1431	1603
THEV	1432	1605
THEV	1433	1603
THEV	1434	1601
THEV	1435	1598
THEV	1436	1568
THEV	1437	1559
THEV	1438	1542
THEV	1439	1544
THEV	1440	1546
THEV	1441	1545
THEV	1442	1543
THEV	1443	1540
THEV	1444	1528
THEV	1445	1533
THEV	1446	1455
THEV	1447	1438
THEV	1448	1427
THEV	1449	1408
THEV	1450	1393
THEV	1451	1351
THEV	1452	1325
THEV	1453	1349
THEV	1454	1352
THEV	1455	1354
THEV	1456	1346
THEV	1457	1343
THEV	1458	1334
THEV	1459	1363
THEV	1460	1354
THEV	1461	1364
THEV	1462	1343
THEV	1463	1306
THEV	1464	1307
THEV	1465	1304
THEV	1466	1272
THEV	1467	1267
THEV	1468	1257
THEV	1469	1258
THEV	1470	1242
THEV	1471	1220
THEV	1472	1225
THEV	1473	1225
THEV	1474	1235
THEV	1475	1229
THEV	1476	1228
THEV	1477	1230
THEV	1478	1202
THEV	1479	1202
THEV	1480	1202
THEV	1481	1206
THEV	1482	1211
THEV	1483	1214
THEV	1484	1215
THEV	1485	1216
THEV	1486	1207
THEV	1487	1211
THEV	1488	1214
THEV	1489	1270
THEV	1490	1298
THEV	1491	1308
THEV	1492	1315
THEV	1493	1336
THEV	1494	1358
THEV	1495	1368
THEV	1496	1392
THEV	1497	1401
THEV	1498	1410
THEV	1499	1411
THEV	1500	1405
THEV	1501	1417
THEV	1502	1420
THEV	1503	1420
THEV	1504	1419
THEV	1505	1412
THEV	1506	1412
THEV	1507	1414
THEV	1508	1413
THEV	1509	1414
THEV	1510	1413
THEV	1511	1410
THEV	1512	1403
THEV	1513	1364
THEV	1514	1318
THEV	1515	1316
THEV	1516	1312
THEV	1517	1301
THEV	1518	1227
THEV	1519	1233
THEV	1520	1236
THEV	1521	1280
THEV	1522	1276
THEV	1523	1276
THEV	1524	1275
THEV	1525	1278
THEV	1526	1293
THEV	1527	1291
THEV	1528	1284
THEV	1529	1284
THEV	1530	1283
THEV	1531	1299
THEV	1532	1300
THEV	1533	1314
THEV	1534	1314
THEV	1535	1296
THEV	1536	1380
THEV	1537	1422
THEV	1538	1425
THEV	1539	1427
THEV	1540	1429
THEV	1541	1429
THEV	1542	1429
THEV	1543	1432
THEV	1544	1435
THEV	1545	1442
THEV	1546	1436
THEV	1547	1437
THEV	1548	1439
THEV	1549	1440
THEV	1550	1453
THEV	1551	1445
THEV	1552	1466
THEV	1553	1490
THEV	1554	1494
THEV	1555	1520
THEV	1556	1524
THEV	1557	1533
THEV	1558	1555
THEV	1559	1578
THEV	1560	1612
THEV	1561	1616
THEV	1562	1629
THEV	1563	1644
